"School Code","Cluster","NBH_NAMES","SchoolName","StreetAddr","ZIP_code","MAR_cluster","School  Name","Neighborhood Cluster","Address","GSF","Capacity","Enrollment SY11-12","Utilization","Lat","Long","School ID","1112Math Tested","1112Math BelowBasic","1112Math Basic","1112Math Proficient","1112Math Advanced","1112Reading Tested","1112Reading BelowBasic","1112Reading Basic","1112Reading Proficient","1112Reading Advanced","2011 Adjusted Cohort Grad Rate","OSSE Code","Name","Total Enrolled 2011","PK3","PK4","KG","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","10.0","11.0","12.0","AO","UN","ELL","Level 1","Level 2","Level 3","Level 4","Ward","Name","Total Enrolled 2012","PK3","PK4","KG","1.0","2.0","3.0","4.0","5.0","6.0","7.0","8.0","9.0","10.0","11.0","12.0","AO","UN","ELL","Level 1","Level 2","Level 3","Level 4","Name of School","PCS or DCPS","Bubdgt Org 4","Year","School No","DC Funding Allocation","Federal Revenue","INTRADISTRICT FUNDS","SPECIAL PURPOSE REVENUE FUNDS","Total Government Revenue","Donations","Fees and Other","Other Revenue","Total Revenue","School Code","School Name","Grade","Subgroup","MValid Tests (n)","MBelow Basic (n)","MBasic (n)","MProficient (n)","MAdvanced (n)","MPercent Proficient (% Proficient & Advanced)","MWeighted","RValid Tests (n)","RBelow Basic (n)","RBasic (n)","RProficient (n)","RAdvanced (n)","RPercent Proficient (% Proficient & Advanced)","RWeighted"
"227.0","Cluster 1","Kalorama Heights, Adams Morgan, Lanier Heights","H.D. Cooke Elementary School @ K.C. Lewis","2525 17th St. NW Washington, DC","20009.0","Cluster 1","H.D. Cooke Elementary School","1.0","2525 17th St., NW, Washington, DC 20001","85709.0","440.0","396.0","0.9","38.923892","-77.039019","227.0","127.0","0.228346456693","0.48031496063","0.275590551181","0.0157480314961","127.0","0.244094488189","0.448818897638","0.299212598425","0.00787401574803","","227.0","COOKE HD","396.0","30.0","59.0","65.0","63.0","49.0","38.0","48.0","44.0","","","","","","","","","","165.0","14.0","20.0","1.0","1.0","1.0","H D Cooke ES","388.0","30.0","60.0","54.0","68.0","54.0","45.0","32.0","45.0","","","","","","","","","","180.0","16.0","14.0","1.0","","H.D. COOKE ELEMENTARY                             ","DCPS","5300.0","2013.0","227.0","3838820.35","593754.25","271096.84","","4703671.44","","","","","0227","H D COOKE ES","All Grades","All Students","122.0","21.0","61.0","31.0","9.0","0.327868852459","2.22950819672","120.0","28.0","43.0","47.0","2.0","0.408333333333","2.19166666667"
"229.0","Cluster 33","Capitol View, Marshall Heights, Benning Heights","Davis Elementary School","4430 H St SE Washington, DC","20019.0","Cluster 33","Davis Elementary School","33.0","4430 H St., SE. Washington, DC 20019","71100.0","449.0","184.0","0.409799554566","38.878668","-76.937034","229.0","67.0","0.328358208955","0.417910447761","0.238805970149","0.0149253731343","67.0","0.283582089552","0.373134328358","0.34328358209","0.0","","229.0","DAVIS","184.0","16.0","23.0","23.0","27.0","23.0","25.0","24.0","23.0","","","","","","","","","","5.0","8.0","7.0","3.0","13.0","7.0","Davis ES","178.0","19.0","22.0","26.0","25.0","24.0","24.0","20.0","18.0","","","","","","","","","","3.0","8.0","6.0","1.0","15.0","DAVIS ELEMENTARY                                  ","DCPS","5310.0","2013.0","229.0","1799852.15","369387.97","103097.14","","2272337.26","","","","","0229","DAVIS ES","All Grades","All Students","60.0","21.0","24.0","13.0","2.0","0.25","1.93333333333","60.0","21.0","21.0","14.0","4.0","0.3","2.01666666667"
"231.0","Cluster 31","Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights","Drew Elementary School","5600 Eads St NE Washington, DC","20019.0","Cluster 31","Drew Elementary School","31.0","5600 Eads St., NE, Washington, DC 20019","72800.0","445.0","181.0","0.406741573034","38.895809","-76.920362","231.0","62.0","0.661290322581","0.290322580645","0.0483870967742","0.0","62.0","0.516129032258","0.274193548387","0.209677419355","0.0","","231.0","DREW","181.0","24.0","30.0","22.0","18.0","18.0","19.0","28.0","22.0","","","","","","","","","","2.0","6.0","6.0","2.0","13.0","7.0","Drew ES","164.0","23.0","29.0","16.0","21.0","20.0","12.0","20.0","23.0","","","","","","","","","","3.0","5.0","10.0","2.0","8.0","DREW ELEMENTARY                                   ","DCPS","5330.0","2013.0","231.0","1641035.44","315199.74","93568.62","","2049803.8","","","","","0231","DREW ES","All Grades","All Students","50.0","27.0","17.0","6.0","0.0","0.12","1.58","50.0","22.0","20.0","8.0","0.0","0.16","1.72"
"232.0","Cluster 15","Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace","Eaton Elementary School","3301 Lowell St NW Washington, DC","20008.0","Cluster 15","Eaton Elementary School","15.0","3301 Lowell St., NW, Washington, DC 20008","49100.0","415.0","457.0","1.10120481928","38.932539","-77.065353","232.0","179.0","0.0167597765363","0.145251396648","0.474860335196","0.36312849162","179.0","0.0223463687151","0.122905027933","0.642458100559","0.212290502793","","232.0","EATON","457.0","","56.0","68.0","76.0","73.0","72.0","50.0","62.0","","","","","","","","","","56.0","24.0","4.0","1.0","2.0","3.0","Eaton ES","459.0","","56.0","76.0","64.0","74.0","69.0","77.0","43.0","","","","","","","","","","47.0","29.0","6.0","3.0","2.0","EATON ELEMENTARY                                  ","DCPS","5340.0","2013.0","232.0","3648060.49","373678.39","69536.42","","4091275.3","","","","","0232","EATON ES","All Grades","All Students","185.0","7.0","22.0","96.0","60.0","0.843243243243","3.12972972973","184.0","6.0","23.0","121.0","34.0","0.842391304348","2.99456521739"
"238.0","Cluster 36","Woodland/Fort Stanton, Garfield Heights, Knox Hill","Garfield Elementary School","2435 Alabama Ave SE Washington, DC","20020.0","Cluster 36","Garfield Elementary School","36.0","2435 Alabama Ave., SE, Washington, DC 20020","54908.0","365.0","240.0","0.657534246575","38.852283","-76.970402","238.0","85.0","0.470588235294","0.411764705882","0.0941176470588","0.0235294117647","85.0","0.4","0.505882352941","0.0941176470588","0.0","","238.0","GARFIELD","240.0","15.0","36.0","37.0","40.0","23.0","38.0","22.0","29.0","","","","","","","","","","","21.0","11.0","2.0","","8.0","Garfield ES","245.0","23.0","29.0","41.0","39.0","43.0","21.0","29.0","20.0","","","","","","","","","","","25.0","7.0","2.0","1.0","GARFIELD ELEMENTARY                               ","DCPS","5390.0","2013.0","238.0","1930193.57","260630.78","134780.86","","2325605.21","","","","","0238","GARFIELD ES","All Grades","All Students","64.0","20.0","28.0","15.0","1.0","0.25","1.953125","64.0","18.0","36.0","10.0","0.0","0.15625","1.875"
"239.0","Cluster 7","Shaw, Logan Circle","Garrison Elementary Scool","1200 S St. NW Washington, DC","20009.0","Cluster 7","Garrison Elementary School","7.0","1200 S St., NW, Washington, DC 20009","60200.0","356.0","237.0","0.665730337079","38.914083","-77.028242","239.0","67.0","0.10447761194","0.388059701493","0.402985074627","0.10447761194","67.0","0.164179104478","0.388059701493","0.432835820896","0.0149253731343","","239.0","GARRISON","237.0","34.0","33.0","37.0","42.0","23.0","19.0","28.0","21.0","","","","","","","","","","48.0","17.0","10.0","","22.0","2.0","Garrison ES","228.0","32.0","40.0","29.0","28.0","38.0","21.0","18.0","22.0","","","","","","","","","","34.0","15.0","11.0","","19.0","GARRISON ELEMENTARY                               ","DCPS","5400.0","2013.0","239.0","2809530.23","198506.38","110731.33","","3118767.94","","","","","0239","GARRISON ES","All Grades","All Students","58.0","17.0","22.0","17.0","2.0","0.327586206897","2.06896551724","58.0","19.0","21.0","16.0","2.0","0.310344827586","2.01724137931"
"246.0","Cluster 4","Georgetown, Burleith/Hillandale","Hardy Middle School","1819 35th St. NW Washington, DC","20019.0","Cluster 4","Hardy Middle School","4.0","1819 35th St., NW, Washington, DC 20002","116872.0","650.0","412.0","0.633846153846","38.914792","-77.069334","246.0","386.0","0.0751295336788","0.240932642487","0.512953367876","0.170984455959","387.0","0.0645994832041","0.307493540052","0.490956072351","0.136950904393","","246.0","HARDY","412.0","","","","","","","","","103.0","139.0","170.0","","","","","","","11.0","19.0","14.0","","3.0","2.0","Hardy MS","404.0","","","","","","","","","131.0","129.0","144.0","","","","","","","18.0","24.0","21.0","3.0","","HARDY MIDDLE                                      ","DCPS","6380.0","2013.0","246.0","3712323.96","274170.7","91688.95","","4078183.61","","","","","0246","HARDY MS","All Grades","All Students","391.0","28.0","101.0","199.0","63.0","0.670076726343","2.75959079284","389.0","23.0","123.0","183.0","60.0","0.624678663239","2.71979434447"
"247.0","Cluster 33","Capitol View, Marshall Heights, Benning Heights","C.W. Harris Elementary School","301 53rd St SE Washington, DC","20019.0","Cluster 33","C.W. Harris Elementary School","33.0","301 53rd St., SE, Washington, DC 20019","56000.0","438.0","224.0","0.511415525114","38.884584","-76.926164","247.0","72.0","0.333333333333","0.472222222222","0.194444444444","0.0","72.0","0.347222222222","0.5","0.138888888889","0.0138888888889","","247.0","HARRIS CW","224.0","27.0","25.0","31.0","37.0","28.0","23.0","24.0","29.0","","","","","","","","","","","13.0","7.0","2.0","1.0","7.0","C W  Harris ES","265.0","19.0","45.0","52.0","40.0","33.0","33.0","23.0","20.0","","","","","","","","","","2.0","22.0","11.0","1.0","22.0","C.W. HARRIS ELEMENTARY                            ","DCPS","5430.0","2013.0","247.0","1884996.28","348186.88","107196.26","","2340379.42","","","","","0247","C W  HARRIS ES","All Grades","All Students","67.0","15.0","31.0","18.0","3.0","0.313432835821","2.13432835821","67.0","17.0","31.0","19.0","0.0","0.283582089552","2.02985074627"
"249.0","Cluster 39","Congress Heights, Bellevue, Washington Highlands","Hendley Elementary School","425 Chesapeake St SE Washington, DC","20032.0","Cluster 39","Hendley Elementary School","39.0","425 Chesapeake St., SE, Washington, DC 20032","73200.0","515.0","341.0","0.66213592233","38.829184","-77.000145","249.0","144.0","0.131944444444","0.430555555556","0.381944444444","0.0555555555556","144.0","0.236111111111","0.409722222222","0.347222222222","0.00694444444444","","249.0","HENDLEY","341.0","16.0","20.0","51.0","49.0","50.0","55.0","53.0","47.0","","","","","","","","","","1.0","23.0","28.0","3.0","2.0","8.0","Hendley ES","339.0","15.0","19.0","49.0","56.0","52.0","47.0","57.0","44.0","","","","","","","","","","","23.0","18.0","2.0","1.0","HENDLEY ELEMENTARY                                ","DCPS","5460.0","2013.0","249.0","2725986.25","238883.58","283805.87","","3248675.7","","","","","0249","HENDLEY ES","All Grades","All Students","139.0","46.0","58.0","33.0","2.0","0.251798561151","1.93525179856","140.0","30.0","86.0","23.0","1.0","0.171428571429","1.96428571429"
"251.0","Cluster 31","Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights","Houston Elementary School","1100 50th  Place NE Washington, DC","20019.0","Cluster 31","Houston Elementary School","31.0","1100 50th Pl., NE, Washington, DC 20019","59900.0","398.0","223.0","0.560301507538","38.904811","-76.929627","251.0","76.0","0.197368421053","0.460526315789","0.328947368421","0.0131578947368","76.0","0.236842105263","0.407894736842","0.355263157895","0.0","","251.0","HOUSTON","223.0","17.0","24.0","34.0","29.0","38.0","23.0","32.0","26.0","","","","","","","","","","3.0","9.0","23.0","3.0","8.0","7.0","Houston ES","238.0","19.0","24.0","40.0","36.0","28.0","38.0","25.0","28.0","","","","","","","","","","2.0","16.0","17.0","2.0","8.0","HOUSTON ELEMENTARY                                ","DCPS","5480.0","2013.0","251.0","1862536.31","312376.41","120030.47","","2294943.19","","","","","0251","HOUSTON ES","All Grades","All Students","83.0","37.0","30.0","16.0","0.0","0.192771084337","1.74698795181","83.0","22.0","42.0","19.0","0.0","0.228915662651","1.96385542169"
